data_name,lambda_fuse,result_path,iae_mean,ise_mean,iae_sum,ise_sum,iae_x1,iae_x2,iae_x3,ise_x1,ise_x2,ise_x3
extended_aft_step_seed_67,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_67/lambda_18.982350911593695/result.json,0.3519589955060754,0.03131746525131388,1.0558769865182263,0.09395239575394164,0.4419354985739689,0.2586951387385995,0.3552463492056579,0.048683871180980776,0.01628248021318126,0.0289860443597796
extended_aft_step_seed_68,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_68/lambda_18.982350911593695/result.json,0.3446968691072116,0.040102068188721904,1.0340906073216347,0.12030620456616571,0.11150720158561106,0.5393444572071555,0.3832389485288682,0.004915000023132004,0.0878578926897518,0.02753331185328191
extended_aft_step_seed_69,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_69/lambda_18.982350911593695/result.json,1.1648629824039654,0.47481439119419117,3.494588947211896,1.4244431735825736,1.9297423558697573,0.4725016159418886,1.09234497540025,1.0939996025524859,0.05223954487020816,0.27820402615987944
extended_aft_step_seed_70,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_70/lambda_18.982350911593695/result.json,1.1948069424232133,0.4674990621536213,3.58442082726964,1.402497186460864,1.96649338533657,0.5236807918268733,1.0942466501061967,1.0306214607122484,0.08577234044523357,0.286103385303382
extended_aft_step_seed_71,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_71/lambda_18.982350911593695/result.json,0.5633754978898331,0.07931651509098549,1.6901264936694993,0.23794954527295648,0.8099823086556501,0.21473412185765428,0.665410063156195,0.14289080727431988,0.01413746965811163,0.08092126834052496
extended_aft_step_seed_72,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_72/lambda_18.982350911593695/result.json,0.8701365384381875,0.18381630334181884,2.6104096153145626,0.5514489100254565,1.1217575550709913,0.8056563855248062,0.682995674718765,0.32985736859956,0.13122205343098203,0.09036948799491448
extended_aft_step_seed_73,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_73/lambda_18.982350911593695/result.json,0.6709923477202016,0.09821763254881306,2.0129770431606047,0.2946528976464392,0.6548808788697804,0.7526762120487723,0.6054199522420518,0.07996399423524582,0.14223099638285389,0.07245790702833951
extended_aft_step_seed_74,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_74/lambda_18.982350911593695/result.json,0.7725032991956726,0.11996055854725178,2.317509897587018,0.3598816756417553,0.9411149941957565,0.5620010722711063,0.8143938311201552,0.1808150362444988,0.06213642070035561,0.1169302186969009
extended_aft_step_seed_75,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_75/lambda_18.982350911593695/result.json,1.3058606001753057,0.44999060736058705,3.917581800525917,1.3499718220817611,1.780474605898274,0.9196712663501247,1.2174359282775182,0.9085770705577825,0.149813735419333,0.2915810161046457
extended_aft_step_seed_76,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_76/lambda_18.982350911593695/result.json,0.3698406675466497,0.04820746138680706,1.109522002639949,0.14462238416042117,0.32327938175841486,0.28472003996023953,0.5015225809212946,0.026394380448803018,0.037217160664819136,0.08101084304679902
extended_aft_step_seed_77,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_77/lambda_18.982350911593695/result.json,0.7650283109564421,0.2533348718903328,2.2950849328693264,0.7600046156709984,0.9394255099399275,0.7088919898825914,0.6467674330468074,0.4287201734791281,0.19381410237412836,0.13747033981774193
extended_aft_step_seed_78,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_78/lambda_18.982350911593695/result.json,0.3636595143328065,0.03685277260723659,1.0909785429984196,0.11055831782170979,0.16638237905739875,0.45638639092891886,0.46820977301210204,0.007081284512556919,0.04902680637534713,0.05445022693380574
extended_aft_step_seed_79,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_79/lambda_18.982350911593695/result.json,0.27641301706599425,0.01917367448275434,0.8292390511979827,0.05752102344826303,0.2375912449682769,0.2602403849448886,0.33140742128481715,0.01281676445704208,0.01952741041335708,0.02517684857786387
extended_aft_step_seed_80,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_80/lambda_18.982350911593695/result.json,0.5643275621753899,0.09104960750205082,1.6929826865261697,0.27314882250615247,0.6471291883572835,0.5984398641330835,0.44741363403580275,0.126493387056291,0.10510303199500845,0.04155240345485298
extended_aft_step_seed_81,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_81/lambda_18.982350911593695/result.json,0.5471588501828899,0.07167336677075507,1.6414765505486697,0.21502010031226523,0.5053100357568018,0.3536751936469418,0.782491321144926,0.059573481261668275,0.02489641164895605,0.13055020740164092
extended_aft_step_seed_82,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_82/lambda_18.982350911593695/result.json,0.6045336270937037,0.08705618821567769,1.8136008812811113,0.2611685646470331,0.8575264804390834,0.39086891571351495,0.565205485128513,0.1636766987937454,0.03898776981665781,0.05850409603662985
extended_aft_step_seed_83,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_83/lambda_18.982350911593695/result.json,0.49949598000887735,0.05473160030571289,1.498487940026632,0.16419480091713867,0.4084298156812836,0.4924757876745067,0.5975823366708416,0.03641929970002491,0.06156102334337199,0.06621447787374178
extended_aft_step_seed_84,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_84/lambda_18.982350911593695/result.json,0.3911589406074299,0.03318640989648542,1.1734768218222897,0.09955922968945627,0.4913915767692302,0.4406231038317369,0.2414621412213226,0.045238221383525984,0.042331950510915296,0.011989057795014997
extended_aft_step_seed_85,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_85/lambda_18.982350911593695/result.json,0.31783822680752577,0.024740136954036342,0.9535146804225773,0.07422041086210902,0.29911299120999363,0.3418230218103596,0.31257866740222406,0.019130687651222614,0.03680416747813257,0.018285555732753842
extended_aft_step_seed_86,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_86/lambda_18.982350911593695/result.json,0.44238801833930735,0.04329860994823335,1.327164055017922,0.12989582984470005,0.19332335281524868,0.5704196370820114,0.5634210651206619,0.011760902010834098,0.06095394866168101,0.057180979172184926
extended_aft_step_seed_87,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_87/lambda_18.982350911593695/result.json,0.4303369171009674,0.04956781477511967,1.291010751302902,0.148703444325359,0.2979230354917224,0.3464551512920806,0.646632564519099,0.018184052732863963,0.03490665462028293,0.09561273697221212
extended_aft_step_seed_88,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_88/lambda_18.982350911593695/result.json,0.5103552912206911,0.06252177028069854,1.5310658736620733,0.1875653108420956,0.44616647838534024,0.2527771680140636,0.8321222272626693,0.039226214365327444,0.012919846902528887,0.1354192495742393
extended_aft_step_seed_89,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_89/lambda_18.982350911593695/result.json,0.3569742104086755,0.03203356012830817,1.0709226312260265,0.09610068038492452,0.6342301420529329,0.17270713029673332,0.26398535887636015,0.07533569555850411,0.00827711639568754,0.012487868430732869
extended_aft_step_seed_90,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_90/lambda_18.982350911593695/result.json,0.5835547544912175,0.08811470397929218,1.7506642634736527,0.26434411193787655,0.7728521827469848,0.46097854646617786,0.5168335342604903,0.15240685869927886,0.05899897517413658,0.05293827806446111
extended_aft_step_seed_91,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_91/lambda_18.982350911593695/result.json,0.5257932601247659,0.06321689498238482,1.5773797803742977,0.18965068494715445,0.6087787483556126,0.46753259112474144,0.5010684408939436,0.07993907391616757,0.05233862894988824,0.05737298208109865
extended_aft_step_seed_92,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_92/lambda_18.982350911593695/result.json,0.3980419313903394,0.040206246994286925,1.1941257941710182,0.12061874098286077,0.46195508337789287,0.3307728789637402,0.4013978318293852,0.04777818856729505,0.03905161478986418,0.03378893762570153
extended_aft_step_seed_93,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_93/lambda_18.982350911593695/result.json,0.47249512778849795,0.05574811421481135,1.417485383365494,0.16724434264443405,0.4841267667643331,0.5124736482832398,0.420884968317921,0.06788148429992552,0.052026107988825177,0.04733675035568334
extended_aft_step_seed_94,18.982350911593695,outputs/lambda_experiments/extended_aft_step_seed_94/lambda_18.982350911593695/result.json,0.5877476203082136,0.0768359085590911,1.7632428609246409,0.2305077256772733,0.4957099666033293,0.43796280178379243,0.8295700925375192,0.06085453476969621,0.04000179802962226,0.12965139287795482
